municipality_code,municipality_name,county_code,percent_vaccinated,population_total,population_total_m,population_total_f,area_km2,population_density,urbanization_rate,healthcare_advices,population_per_pharmacy,installations_watersupply,installations_toilet,installations_bathroom,installations_central_heating,installations_network_gas,appartment_area_per_person,appartments_per_1000_persons,persons_per_appartment,persons_per_room,persons_per_library,library_books_per_1000_persons,library_readers_per_1000_persons,library_loans_per_reader,forests_area,unemployed_total,unemployed_f,unemployed_m,unemployed_up_to_25,unemployed_over_50,unemployed_long_term,unemployment_rate,unemployment_rate_m,unemployment_rate_f,bicycle_paths_per_100km2,bicycle_paths_per_10k_persons,revenues_per_capita,revenues_per_capita_PIT,revenues_per_capita_CIT,expenditures_per_capita,investment_expenditures_per_capita,children_3_5_in_kindergartens,net_scholarization,marriages_per_1000_persons,birthrate_per_1000_persons,net_migrations_per_1000_persons,persons_running_business,entities_registered_per_10k_persons,county_name,average_wage_relative,doctors_per_1000_persons,beds_in_hospitals,cars_per_1000_persons,motorcycles_per_1000_persons,education_share_higher,education_share_secondary,education_share_vocational,education_share_primary,tourits_per_1000_persons,percent_population_below_25,percent_population_25_60,percent_population_over_60
2603012,Bejsce,2603000,47.5,3939,1940,1999,57,68.5,0.0,20686.0,3939,98.7,83.9,81.8,68.8,1.4,32.7,326.7,3.06,0.66,3939,1669,28,5.4,35.0,130,64,66,31,21,88,5.5,5.1,5.9,0.0,0.0,5176.73,381.14,-0.08,3844.55,170.48,552.0,84.19,4.3,-8.9,2.5,154,526,kazimierski,76.7,6.4,48,736.0,53.0,14.13,36.35,22.92,21.48,0.0,21.553693830921553,56.994160954556996,18.507235338918505
2603022,Czarnocin,2603000,57.3,3684,1840,1844,70,52.4,0.0,6200.0,3684,96.2,84.1,80.8,72.5,0.2,33.0,333.9,3.0,0.64,1842,1548,42,7.4,83.0,121,64,57,37,12,72,5.6,4.7,6.7,9.95,19.0,5126.58,376.84,0.57,4584.1,505.58,750.0,88.28,2.7,-5.4,-5.4,157,570,kazimierski,76.7,6.4,48,736.0,53.0,14.13,36.35,22.92,21.48,0.0,21.905537459283387,56.161780673181326,18.675352877307276
2603033,Kazimierza Wielka,2603000,52.8,15576,7613,7963,140,111.4,33.6,50822.0,1947,93.8,90.8,89.0,81.0,0.1,30.2,331.5,3.02,0.68,7788,2235,113,26.1,155.2,664,327,337,123,155,399,7.2,6.7,7.7,1.5,1.35,5585.13,530.08,15.67,5656.58,1515.86,1003.0,94.2,2.6,-7.81,1.0,774,693,kazimierski,76.7,6.4,48,736.0,53.0,14.13,36.35,22.92,21.48,0.0,22.470467385721623,56.59989727786338,18.21391884951207
2603043,Opatowiec,2603000,54.2,3099,1546,1553,69,45.2,10.0,7488.0,3099,99.8,83.8,80.5,66.8,0.7,36.7,413.7,2.42,0.56,3099,2997,154,3.9,366.65,88,41,47,23,21,47,5.1,4.8,5.4,1.75,3.87,5386.8,393.58,0.73,4926.79,979.57,931.0,92.17,2.6,-12.44,-1.0,141,623,kazimierski,76.7,6.4,48,736.0,53.0,14.13,36.35,22.92,21.48,0.0,20.42594385285576,54.404646660212975,22.039367537915457
2603053,Skalbmierz,2603000,49.3,6318,3146,3172,86,73.5,19.3,14646.0,2106,95.0,87.2,81.9,58.6,0.3,29.0,302.9,3.3,0.75,6318,3061,69,19.9,40.5,245,122,123,71,46,158,6.6,6.0,7.2,2.21,3.01,5271.28,399.36,7.29,4506.03,310.92,503.0,88.16,4.4,-7.53,-1.7,283,616,kazimierski,76.7,6.4,48,736.0,53.0,14.13,36.35,22.92,21.48,0.0,25.229503007280783,54.62171573282685,17.458056346945234
2604012,Bieliny,2604000,48.8,10012,5017,4995,88,113.5,0.0,25975.0,5006,92.8,91.1,87.6,70.4,0.2,26.6,249.4,4.01,0.8,10012,1695,60,23.3,749.55,330,189,141,63,56,163,5.3,4.2,6.7,11.22,9.89,6690.18,567.15,2.28,6387.62,1556.12,754.0,86.48,4.8,-0.9,-1.7,733,840,kielecki,78.9,13.0,419,611.7,45.6,22.25,31.4,22.83,18.87,259.04,29.974031162604874,56.302437075509395,12.035557331202556
2604023,Bodzentyn,2604000,45.9,11201,5627,5574,160,70.1,19.3,36727.0,2800,93.8,88.2,82.0,78.1,0.5,28.2,308.8,3.24,0.77,11201,2076,50,14.1,188.29,523,252,271,95,102,332,7.7,7.3,8.2,6.38,9.11,5522.52,697.43,0.84,5334.46,578.36,739.0,86.19,4.4,-1.78,-2.3,714,779,kielecki,78.9,13.0,419,611.7,45.6,22.25,31.4,22.83,18.87,259.04,27.1315061155254,56.05749486652978,14.266583340773145
2604033,Chęciny,2604000,53.0,14978,7382,7596,127,117.6,29.2,47588.0,2996,95.9,89.4,86.3,79.2,6.5,28.1,320.1,3.12,0.7,7489,1923,43,10.9,1437.55,387,196,191,44,86,156,4.3,3.9,4.8,11.46,9.75,5153.53,826.36,17.49,5617.21,1499.2,710.0,79.86,3.7,-2.06,-1.6,1000,815,kielecki,78.9,13.0,419,611.7,45.6,22.25,31.4,22.83,18.87,259.04,25.74442515689678,56.55628254773668,15.709707571104287
2604043,Chmielnik,2604000,52.0,10973,5538,5435,142,77.2,32.5,39587.0,2195,91.7,87.2,82.6,74.9,3.7,27.3,346.6,2.89,0.74,2743,3265,107,11.9,1275.93,402,211,191,56,111,238,6.2,5.4,7.1,2.18,2.83,6213.77,658.74,20.33,6005.95,1362.85,899.0,92.88,2.7,-5.25,-2.0,754,844,kielecki,78.9,13.0,419,611.7,45.6,22.25,31.4,22.83,18.87,259.04,26.091315046022057,54.99863300829308,16.668185546341018
2604053,Daleszyce,2604000,50.9,16258,8125,8133,222,73.1,17.5,51695.0,5419,94.3,86.7,82.8,77.0,1.9,28.8,313.3,3.19,0.74,5419,3563,69,15.2,1611.96,640,314,326,86,151,332,6.4,6.0,6.8,6.83,9.35,5415.69,721.19,9.98,5765.13,1416.29,727.0,91.29,3.3,-1.96,-0.2,1504,1053,kielecki,78.9,13.0,419,611.7,45.6,22.25,31.4,22.83,18.87,259.04,27.998523803665886,57.39328330667979,12.90441628736622
2604062,Górno,2604000,45.9,14915,7417,7498,83,179.4,0.0,37225.0,14915,95.8,92.9,89.5,79.8,1.4,26.4,239.5,4.18,0.84,4972,2658,73,16.3,169.34,387,195,192,62,65,128,4.1,3.9,4.5,11.42,6.37,6896.37,682.8,7.43,6883.64,2077.96,747.0,89.34,4.5,2.49,2.4,1112,849,kielecki,78.9,13.0,419,611.7,45.6,22.25,31.4,22.83,18.87,259.04,30.110626885685555,57.096882333221586,11.464968152866243
2604073,Łagów,2604000,47.2,6687,3452,3235,113,59.1,23.3,23934.0,2229,91.3,81.8,72.0,70.7,0.4,26.0,304.0,3.29,0.83,3344,3859,75,9.4,458.62,264,131,133,64,51,137,6.5,5.8,7.4,0.0,0.0,6520.06,508.23,13.64,7443.6,1523.61,852.0,95.0,4.9,-2.97,-4.9,447,767,kielecki,78.9,13.0,419,611.7,45.6,22.25,31.4,22.83,18.87,259.04,28.35352175863616,54.94242560191416,14.475848661582175
2604082,Łopuszno,2604000,45.7,8834,4460,4374,177,49.9,0.0,23103.0,2945,89.6,85.8,81.7,78.0,0.3,25.2,269.0,3.72,0.84,8834,2076,113,12.9,1354.48,425,239,186,58,96,232,7.9,6.4,9.8,3.9,7.81,6290.66,558.93,5.36,6551.26,1680.2,713.0,89.0,4.7,-0.9,-2.7,636,886,kielecki,78.9,13.0,419,611.7,45.6,22.25,31.4,22.83,18.87,259.04,27.858274847181345,55.54675118858954,14.51211229341182
2604092,Masłów,2604000,51.7,11652,5845,5807,86,136.2,0.0,28892.0,11652,90.6,87.1,86.3,79.4,8.2,32.7,298.8,3.35,0.69,3884,2299,42,14.2,579.33,340,153,187,35,86,163,4.7,4.8,4.6,6.55,4.81,4901.83,1131.66,8.82,4654.85,650.95,573.0,64.68,3.1,-1.55,6.7,1138,1138,kielecki,78.9,13.0,419,611.7,45.6,22.25,31.4,22.83,18.87,259.04,28.149673875729487,57.99004462753176,12.427051150017164
2604102,Miedziana Góra,2604000,51.4,12331,6105,6226,71,173.3,0.0,32973.0,12331,98.7,95.2,92.4,87.2,25.7,29.2,266.2,3.76,0.74,6166,1771,59,13.3,270.8,338,178,160,37,76,131,4.5,4.0,5.0,0.0,0.0,5690.04,973.84,10.52,5978.54,1922.35,652.0,79.49,4.2,-0.08,6.8,1141,1071,kielecki,78.9,13.0,419,611.7,45.6,22.25,31.4,22.83,18.87,259.04,28.39996756143054,57.513583650960996,12.699699943232504
2604112,Mniów,2604000,43.9,9232,4533,4699,95,96.9,0.0,58966.0,4616,94.0,83.6,77.4,78.5,0.9,23.6,267.4,3.74,0.88,3077,5259,115,11.4,1288.33,464,250,214,74,100,276,8.1,7.0,9.4,0.0,0.0,5774.55,409.79,0.15,5883.56,991.98,586.0,93.31,4.0,-0.65,-2.1,564,694,kielecki,78.9,13.0,419,611.7,45.6,22.25,31.4,22.83,18.87,259.04,28.69367417677643,56.13084922010398,13.139081455805893
2604123,Morawica,2604000,56.8,17319,8732,8587,140,123.4,10.0,55970.0,5773,96.3,87.8,86.3,79.9,31.4,34.1,303.9,3.29,0.66,4330,3305,118,8.0,1433.27,335,187,148,57,53,137,3.1,2.6,3.8,3.21,2.6,6636.76,1117.72,21.08,6239.22,1879.92,836.0,90.56,3.6,0.06,8.0,1655,1157,kielecki,78.9,13.0,419,611.7,45.6,22.25,31.4,22.83,18.87,259.04,30.180726369882787,56.85663144523356,11.825163115653329
2604133,Nowa Słupia,2604000,51.3,9196,4530,4666,86,107.2,14.7,39041.0,2299,92.7,85.8,83.2,73.3,1.1,26.9,314.9,3.18,0.78,3065,3362,94,31.4,163.41,376,189,187,60,88,231,6.9,6.2,7.7,6.88,6.42,6817.27,718.51,0.81,6843.55,2079.68,826.0,111.48,3.3,-6.04,-4.9,534,716,kielecki,78.9,13.0,419,611.7,45.6,22.25,31.4,22.83,18.87,259.04,24.891257068290564,55.85036972596781,16.30056546324489
2604142,Piekoszów,2604000,49.1,16719,8190,8529,103,162.4,0.0,38480.0,8360,95.8,91.7,88.5,82.6,0.5,27.7,280.9,3.56,0.74,4180,2629,94,13.1,1425.71,455,232,223,66,97,173,4.3,4.0,4.8,2.53,1.56,5392.83,747.92,70.24,5301.79,960.91,855.0,91.12,4.1,-3.82,0.1,1129,827,kielecki,78.9,13.0,419,611.7,45.6,22.25,31.4,22.83,18.87,259.04,28.548358155392066,57.742687959806204,12.201686703750223
2604153,Pierzchnica,2604000,51.5,4816,2407,2409,105,46.0,26.3,18083.0,4816,93.1,73.6,67.0,67.9,5.8,28.7,340.7,2.93,0.73,4816,5957,186,10.5,937.17,216,103,113,36,58,126,7.6,7.1,8.3,0.0,0.0,5879.42,437.33,3.95,5327.94,709.12,740.0,88.11,2.9,-5.13,-4.7,249,669,kielecki,78.9,13.0,419,611.7,45.6,22.25,31.4,22.83,18.87,259.04,25.91362126245847,55.751661129568106,15.033222591362128
2604162,Raków,2604000,49.4,5429,2729,2700,191,28.5,0.0,15238.0,2715,78.3,73.8,68.5,61.4,0.8,30.3,384.2,2.6,0.68,1810,3817,57,18.1,2894.11,200,114,86,28,47,102,6.3,4.8,8.1,0.16,0.55,8135.43,506.62,0.83,7246.86,2427.56,793.0,88.69,4.0,-4.94,-2.2,338,774,kielecki,78.9,13.0,419,611.7,45.6,22.25,31.4,22.83,18.87,259.04,25.087493092650583,54.63252901086756,16.651317001289375
2604172,Nowiny,2604000,55.2,7833,3909,3924,46,171.7,0.0,34849.0,3917,95.6,93.0,92.4,85.1,13.0,29.2,342.9,2.92,0.69,7833,1833,98,12.9,127.74,183,99,84,23,43,73,3.8,3.2,4.5,5.04,2.94,8780.05,1011.78,305.94,8052.49,1014.97,1030.0,116.67,4.7,-1.4,2.7,615,1092,kielecki,78.9,13.0,419,611.7,45.6,22.25,31.4,22.83,18.87,259.04,26.911783480148095,56.72156261968594,14.83467381590706
2604182,Strawczyn,2604000,45.4,10971,5488,5483,86,127.8,0.0,34451.0,5486,97.1,93.9,88.0,83.7,0.8,28.6,274.0,3.65,0.76,10971,1749,39,8.7,962.38,399,190,209,55,87,225,5.8,5.7,6.0,0.0,0.0,6339.82,587.11,4.62,6393.66,1848.57,656.0,90.32,3.9,1.55,8.2,854,904,kielecki,78.9,13.0,419,611.7,45.6,22.25,31.4,22.83,18.87,259.04,30.288943578525203,57.08686537234527,11.147570868653723
2604192,Zagnańsk,2604000,51.2,12541,6180,6361,125,100.4,0.0,66065.0,12541,98.0,86.5,83.2,77.1,63.7,29.3,315.5,3.17,0.73,4180,3304,119,22.6,393.84,387,200,187,37,113,150,5.1,4.5,5.8,0.0,0.0,5689.67,931.36,29.21,5213.67,1278.75,803.0,95.02,3.3,-5.8,-0.8,980,931,kielecki,78.9,13.0,419,611.7,45.6,22.25,31.4,22.83,18.87,259.04,23.554740451319674,57.77848656406985,16.210828482577146
2605012,Fałków,2605000,60.4,4101,2063,2038,132,31.0,0.0,23178.0,2051,93.6,80.5,71.8,68.7,0.5,31.8,409.7,2.44,0.62,2051,4804,119,11.2,1960.53,130,80,50,23,37,60,5.6,3.8,8.0,0.0,0.0,6245.51,520.53,40.37,5510.37,985.87,718.0,88.39,3.4,-12.3,-2.2,191,568,konecki,81.1,29.0,521,611.9,49.1,18.05,32.54,24.06,20.96,225.48,23.530846135089003,53.645452328700316,19.946354547671298
2605022,Gowarczów,2605000,50.0,4477,2233,2244,101,44.3,0.0,22032.0,4477,95.5,79.0,73.8,70.1,21.0,31.5,372.6,2.68,0.67,2239,5021,110,18.7,1232.35,246,135,111,34,61,116,9.3,7.6,11.3,0.2,0.45,5049.45,620.45,1.55,4904.33,644.63,386.0,87.4,3.8,-6.47,-1.1,304,820,konecki,81.1,29.0,521,611.9,49.1,18.05,32.54,24.06,20.96,225.48,25.575161938798303,55.28255528255528,16.707616707616708
2605033,Końskie,2605000,59.4,33618,16238,17380,250,134.4,54.3,164166.0,2241,94.3,89.8,88.0,81.8,53.9,29.0,398.3,2.51,0.66,3362,2572,109,16.0,3861.12,1 564,837,727,223,386,736,8.0,6.9,9.4,8.84,6.57,5751.76,838.78,47.97,5412.11,1166.04,959.0,94.99,2.9,-6.87,-2.5,3011,1141,konecki,81.1,29.0,521,611.9,49.1,18.05,32.54,24.06,20.96,225.48,22.473079897673863,55.19959545481588,20.117199119519306
2605043,Radoszyce,2605000,46.5,8423,4224,4199,146,57.4,35.4,22981.0,4212,86.4,79.0,74.0,71.1,0.3,28.0,338.8,2.95,0.77,4212,3087,110,12.1,1121.91,417,220,197,63,104,226,8.4,7.1,10.0,10.5,18.28,6042.98,434.86,0.78,5689.96,924.32,655.0,94.33,4.5,-10.59,-5.1,571,795,konecki,81.1,29.0,521,611.9,49.1,18.05,32.54,24.06,20.96,225.48,26.344532826783805,55.30096165261783,16.086904903241127
2605052,Ruda Maleniecka,2605000,56.7,2969,1481,1488,110,27.0,0.0,15706.0,0,92.1,62.5,57.5,54.7,0.3,34.9,487.0,2.05,0.59,2969,4570,97,15.1,1901.05,166,81,85,22,51,79,9.8,8.9,11.0,0.0,0.0,5520.68,538.68,2.1,5598.03,1042.82,370.0,87.21,3.4,-6.05,-1.3,159,667,konecki,81.1,29.0,521,611.9,49.1,18.05,32.54,24.06,20.96,225.48,23.105422701246212,53.75547322330752,19.636241158639272
2605062,Słupia Konecka,2605000,54.1,3122,1639,1483,106,29.5,0.0,12685.0,3122,94.8,78.2,68.8,68.4,0.3,31.0,347.2,2.88,0.71,1041,4834,79,10.8,1337.12,75,44,31,15,16,38,4.0,2.8,5.6,0.0,0.0,6377.38,407.4,0.7,6200.19,1527.83,746.0,85.66,4.8,-9.85,-8.3,170,689,konecki,81.1,29.0,521,611.9,49.1,18.05,32.54,24.06,20.96,225.48,24.535554131966688,55.31710442024343,16.591928251121075
2605072,Smyków,2605000,45.4,3709,1859,1850,62,59.7,0.0,21813.0,3709,95.2,77.0,74.7,72.4,0.0,29.6,345.9,2.89,0.74,3709,4887,105,11.8,819.35,178,94,84,33,35,88,7.9,6.7,9.3,0.0,0.0,5582.92,433.51,5.19,5835.38,941.31,892.0,77.56,4.0,-2.41,-3.2,288,938,konecki,81.1,29.0,521,611.9,49.1,18.05,32.54,24.06,20.96,225.48,28.09382582906444,55.75626853599353,13.72337557293071
2605083,Stąporków,2605000,51.5,16004,7856,8148,232,69.1,33.2,39816.0,4001,87.4,75.3,72.1,72.8,4.8,28.6,403.5,2.48,0.67,8002,2733,58,14.5,5228.76,967,514,453,99,305,492,10.6,8.8,13.0,0.3,0.44,4437.22,596.98,51.98,4210.1,595.67,757.0,81.86,3.7,-10.67,-2.8,1088,845,konecki,81.1,29.0,521,611.9,49.1,18.05,32.54,24.06,20.96,225.48,20.3886528367908,55.217445638590355,20.9135216195951
2606012,Baćkowice,2606000,43.5,4674,2375,2299,96,48.6,0.0,15866.0,4674,91.4,83.5,77.1,79.8,0.2,28.1,314.5,3.18,0.8,1558,7132,123,16.9,134.68,222,96,126,70,38,145,7.9,8.0,7.8,0.0,0.0,6855.39,459.12,8.86,5925.66,937.27,805.0,91.92,4.0,-5.96,1.7,204,565,opatowski,77.3,7.6,74,722.7,66.2,16.18,32.42,26.54,20.6,148.26,25.9734702610184,55.45571245186136,15.61831407787762
2606022,Iwaniska,2606000,48.5,6292,3206,3086,105,60.0,0.0,25206.0,6292,85.9,82.1,78.9,74.5,3.2,28.2,327.7,3.05,0.79,3146,4234,56,8.9,854.11,526,263,263,100,105,350,13.8,12.2,15.9,7.91,13.19,6084.99,409.35,40.83,5184.45,800.48,701.0,87.89,4.6,-6.77,-9.0,325,633,opatowski,77.3,7.6,74,722.7,66.2,16.18,32.42,26.54,20.6,148.26,26.859504132231404,55.34011443102352,15.5276541640178
2606032,Lipnik,2606000,54.3,5001,2540,2461,81,61.4,0.0,30655.0,0,94.5,82.8,76.1,73.1,36.5,28.4,340.9,2.93,0.78,2501,5849,123,15.4,120.33,375,178,197,67,86,256,12.6,12.0,13.4,0.0,0.0,5154.41,367.62,12.5,4618.35,549.18,719.0,84.64,4.4,-11.3,-2.4,238,614,opatowski,77.3,7.6,74,722.7,66.2,16.18,32.42,26.54,20.6,148.26,24.29514097180564,55.52889422115577,17.456508698260347
2606043,Opatów,2606000,54.8,11191,5396,5795,114,98.6,55.3,54492.0,2238,94.9,90.1,87.1,83.1,49.4,28.9,384.3,2.6,0.7,11191,3245,80,20.0,105.4,709,329,380,119,164,425,10.9,10.8,11.1,0.0,0.0,4319.18,726.99,22.9,4155.05,415.01,875.0,94.65,2.9,-12.79,-1.2,823,995,opatowski,77.3,7.6,74,722.7,66.2,16.18,32.42,26.54,20.6,148.26,21.70494147082477,55.37485479403092,20.221606648199447
2606053,Ożarów,2606000,51.1,10425,5149,5276,183,56.9,42.3,32249.0,3475,96.5,81.9,78.0,78.1,52.7,27.6,383.6,2.61,0.72,2606,7594,180,13.5,2447.99,577,341,236,102,113,388,9.5,7.2,12.3,5.24,9.21,7086.46,669.38,438.19,5861.24,696.09,705.0,95.75,3.5,-6.88,-3.7,553,714,opatowski,77.3,7.6,74,722.7,66.2,16.18,32.42,26.54,20.6,148.26,24.163069544364507,55.12709832134293,18.71462829736211
2606062,Sadowie,2606000,51.9,3874,1908,1966,82,47.4,0.0,12513.0,3874,89.0,81.2,78.1,76.4,33.8,31.6,357.8,2.8,0.71,1937,4765,85,14.5,698.66,198,89,109,26,43,122,8.7,8.8,8.6,0.0,0.0,4807.01,495.59,19.19,4824.26,947.83,453.0,90.76,2.6,-6.19,-8.5,208,689,opatowski,77.3,7.6,74,722.7,66.2,16.18,32.42,26.54,20.6,148.26,23.618998451213216,55.136809499225606,18.09499225606608
2606072,Tarłów,2606000,45.4,4822,2387,2435,164,29.5,0.0,20754.0,2411,86.8,73.9,67.6,65.5,0.1,31.3,423.7,2.36,0.67,4822,3521,64,13.9,3764.42,311,161,150,53,70,210,11.1,9.7,12.8,0.0,0.0,4449.86,431.13,0.32,4125.92,290.55,542.0,65.41,2.5,-8.22,-4.3,257,686,opatowski,77.3,7.6,74,722.7,66.2,16.18,32.42,26.54,20.6,148.26,22.749896308585647,54.45873081708834,19.24512650352551
2606082,Wojciechowice,2606000,47.1,3869,1932,1937,86,44.7,0.0,13468.0,0,98.5,75.3,69.1,73.0,48.2,29.8,367.8,2.72,0.76,1935,9881,126,7.6,113.3,190,105,85,36,38,124,8.5,6.9,10.3,1.85,4.14,5870.4,467.79,20.51,5297.67,789.92,510.0,79.2,2.8,-6.18,3.1,180,680,opatowski,77.3,7.6,74,722.7,66.2,16.18,32.42,26.54,20.6,148.26,24.60584130266219,54.458516412509695,18.428534505040062
2607011,Ostrowiec Świętokrzyski,2607000,55.6,65066,30564,34502,46,1401.4,100.0,361332.0,2829,98.5,97.2,96.3,91.0,82.0,27.2,426.0,2.35,0.65,9295,3087,108,16.1,478.49,2 555,1 387,1 168,251,715,1 314,7.0,6.0,8.2,103.17,7.36,4548.68,860.87,50.32,4417.22,569.66,904.0,95.45,3.1,-11.29,-3.0,6057,1176,ostrowiecki,80.5,20.8,344,542.4,36.2,20.12,35.8,23.95,15.48,138.88,20.367011957089723,55.39913318784004,21.71180032582301
2607022,Bałtów,2607000,51.7,3243,1614,1629,105,30.9,0.0,13538.0,3243,85.9,73.3,70.7,67.1,0.1,31.7,366.6,2.73,0.69,1622,10355,88,9.6,1199.61,136,73,63,28,30,67,7.0,5.7,8.7,9.42,30.53,6789.12,662.4,2.73,4732.14,21.6,688.0,86.11,2.8,-14.38,-2.1,191,752,ostrowiecki,80.5,20.8,344,542.4,36.2,20.12,35.8,23.95,15.48,138.88,22.97255627505396,55.905026210299106,18.285538082022818
2607032,Bodzechów,2607000,53.4,12815,6275,6540,122,104.9,0.0,33448.0,0,94.8,86.3,83.6,71.5,40.1,30.8,346.3,2.89,0.68,6408,4320,87,16.5,1242.39,587,301,286,88,134,311,7.7,6.9,8.7,5.48,5.23,5883.3,748.23,2.77,5423.3,1197.1,669.0,82.39,2.6,-9.12,-1.9,954,846,ostrowiecki,80.5,20.8,344,542.4,36.2,20.12,35.8,23.95,15.48,138.88,23.13694888802185,56.10612563402263,18.369098712446352
2607043,Ćmielów,2607000,47.9,6947,3376,3571,118,58.9,41.5,19057.0,3474,95.0,79.0,74.2,69.4,50.1,28.8,395.3,2.53,0.7,3474,4700,104,16.9,831.39,339,178,161,43,86,181,8.4,7.2,9.8,7.21,12.24,4524.94,495.38,1.26,4444.99,204.8,564.0,68.39,3.0,-9.07,-1.6,402,731,ostrowiecki,80.5,20.8,344,542.4,36.2,20.12,35.8,23.95,15.48,138.88,22.94515618252483,55.31884266589895,18.756297682452857
2607053,Kunów,2607000,50.9,9406,4593,4813,114,82.8,29.7,36447.0,9406,93.4,86.1,80.5,75.5,37.6,27.3,340.8,2.93,0.74,1568,4145,99,14.8,717.19,426,227,199,47,114,218,7.6,6.4,9.0,0.0,0.0,5012.76,655.58,11.61,4990.04,450.17,529.0,72.64,2.3,-7.33,0.8,559,722,ostrowiecki,80.5,20.8,344,542.4,36.2,20.12,35.8,23.95,15.48,138.88,23.623219221773336,56.85732511163087,17.031681905166916
2607062,Waśniów,2607000,47.8,6547,3293,3254,112,58.7,0.0,32584.0,6547,84.6,77.3,72.5,77.1,0.9,24.3,282.4,3.54,0.87,6547,2816,62,14.5,349.16,178,83,95,36,41,88,4.7,4.5,4.9,0.0,0.0,5806.11,417.69,1.07,4950.69,577.68,669.0,84.46,3.5,-3.06,-1.5,249,463,ostrowiecki,80.5,20.8,344,542.4,36.2,20.12,35.8,23.95,15.48,138.88,26.271574767068888,53.658164044600575,17.30563616923782
2608013,Działoszyce,2608000,56.5,4765,2367,2398,106,45.1,18.6,14119.0,4765,92.8,76.3,70.2,61.6,0.2,35.3,454.1,2.2,0.57,4765,2538,34,18.8,322.0,157,87,70,35,31,96,5.9,4.7,7.4,0.0,0.0,5714.63,346.73,1.22,4914.99,509.23,567.0,86.05,4.2,-13.34,-2.3,223,611,pińczowski,80.5,8.5,93,659.9,54.9,18.85,35.45,22.86,18.6,0.0,22.9800629590766,51.89926547743966,22.056663168940187
2608022,Kije,2608000,55.1,4336,2168,2168,100,43.3,0.0,11820.0,0,92.4,79.6,74.4,70.2,0.1,33.0,393.0,2.54,0.63,1084,5043,80,19.0,878.6,124,75,49,20,24,73,4.9,3.4,6.8,0.0,0.0,5165.53,682.65,22.76,4426.21,128.73,733.0,91.69,3.0,-5.95,-5.0,220,678,pińczowski,80.5,8.5,93,659.9,54.9,18.85,35.45,22.86,18.6,0.0,24.654059040590408,54.26660516605166,18.12730627306273
2608032,Michałów,2608000,55.9,4519,2272,2247,112,40.3,0.0,16169.0,0,98.0,76.8,74.3,72.2,0.4,30.5,367.6,2.72,0.68,2260,3282,111,13.1,433.06,113,68,45,26,19,65,4.4,3.1,6.0,0.0,0.0,5404.68,428.58,14.34,5359.98,1149.55,514.0,84.04,3.5,-10.77,0.0,210,591,pińczowski,80.5,8.5,93,659.9,54.9,18.85,35.45,22.86,18.6,0.0,26.5545474662536,52.666519141402965,17.63664527550343
2608043,Pińczów,2608000,58.6,19838,9675,10163,213,93.2,51.0,70913.0,2834,99.0,96.1,95.0,87.5,5.6,29.9,381.2,2.62,0.65,2480,5344,142,13.9,907.0,658,372,286,124,153,393,5.7,4.5,7.0,2.91,3.13,5105.69,764.29,79.62,4667.63,422.07,902.0,104.8,4.3,-9.33,-5.2,1217,846,pińczowski,80.5,8.5,93,659.9,54.9,18.85,35.45,22.86,18.6,0.0,23.167658030043352,55.79695533823974,18.610747051114025
2608052,Złota,2608000,57.8,4363,2157,2206,82,53.2,0.0,28876.0,4363,96.0,85.2,80.9,74.4,0.3,34.5,349.8,2.86,0.63,873,3163,52,33.7,50.1,106,48,58,24,18,74,4.2,4.2,4.3,0.0,0.0,4587.35,465.04,0.26,4293.58,545.15,708.0,81.79,1.8,-5.71,-1.4,211,637,pińczowski,80.5,8.5,93,659.9,54.9,18.85,35.45,22.86,18.6,0.0,22.782489112995645,53.65574146229658,20.903048361219344
2609011,Sandomierz,2609000,59.9,22282,10351,11931,29,776.6,100.0,121915.0,1485,99.2,98.3,97.7,93.6,92.8,28.7,418.9,2.39,0.64,7427,4780,119,17.1,,825,427,398,75,225,462,6.3,5.9,6.8,11.85,1.53,5534.49,1063.15,113.14,5226.59,139.58,1039.0,105.43,3.2,-6.88,-5.9,2316,1428,sandomierski,89.9,23.6,508,676.7,64.4,21.45,36.95,21.52,15.74,453.0,20.604075038147386,56.525446548783776,20.312359752266403
2609022,Dwikozy,2609000,53.1,8386,4126,4260,85,99.1,0.0,19580.0,2795,93.9,86.2,82.5,81.3,56.6,28.7,340.7,2.94,0.72,1677,4091,65,19.1,299.42,320,178,142,57,72,185,6.5,5.2,8.0,0.0,0.0,5321.03,498.38,28.23,5014.21,632.26,893.0,94.99,3.7,-8.08,-2.4,435,675,sandomierski,89.9,23.6,508,676.7,64.4,21.45,36.95,21.52,15.74,453.0,23.419985690436445,56.06963987598378,17.74385881230622
2609033,Klimontów,2609000,52.6,7703,3832,3871,99,77.2,23.3,44826.0,1926,87.0,86.0,84.1,76.3,14.0,28.9,317.8,3.15,0.76,7703,2994,109,20.5,379.46,333,171,162,78,53,195,7.3,6.5,8.1,8.82,11.42,6534.29,398.19,0.39,5382.58,815.34,843.0,86.74,4.1,-3.11,0.0,403,689,sandomierski,89.9,23.6,508,676.7,64.4,21.45,36.95,21.52,15.74,453.0,26.067765805530314,54.57613916655848,16.941451382578215
